terminaltypefsk,platformname,terminaltypename,platformfsk,gamename,fdate,versionname,versionfsk,gamefsk,mip,mpu,avgmpu,marppu,marpu,mspu_ip
600006,77000115,600006,77000115,70000066,2017-02,4620470683,4620470683,70000066,0,0,0,0,0,0
600006,77000117,600006,77000117,70000067,2017-05,4620470683,4620470683,70000067,0,0,0,0,0,0
600006,77000118,600006,77000118,70000067,2017-02,4620470683,4620470683,70000067,0,0,0,0,0,0
600006,77000118,600006,77000118,70000067,2017-06,4620470683,4620470683,70000067,0,0,0,0,0,0
600006,77000120,600006,77000120,70000031,2017-04,4620470683,4620470683,70000031,0,0,0,0,0,0
600006,77000125,600006,77000125,70000069,2017-03,4620470683,4620470683,70000069,0,0,0,0,0,0
600006,77000126,600006,77000126,70000069,2017-04,4620470683,4620470683,70000069,0,0,0,0,0,0
600006,77000127,600006,77000127,70000041,2017-05,4620470683,4620470683,70000041,0,0,0,0,0,0
600006,77000132,600006,77000132,70000013,2017-06,4620470683,4620470683,70000013,0,0,0,0,0,0
600006,77000134,600006,77000134,70000072,2017-01,4620470683,4620470683,70000072,0,0,0,0,0,0
600006,77000139,600006,77000139,4542620389,2017-02,5648109898,5648109898,4542620389,41.59,0,2,41.59,0.0064,0
600006,77000140,600006,77000140,70000042,2017-01,4620470683,4620470683,70000042,0,0,0,0,0,0
600006,77000140,600006,77000140,70000042,2017-05,4620470683,4620470683,70000042,0,0,0,0,0,0
600006,77000141,600006,77000141,70000067,2017-01,4620470683,4620470683,70000067,0,0,0,0,0,0
600006,77000142,600006,77000142,70000074,2017-03,4620470683,4620470683,70000074,0,0,0,0,0,0
600006,77000142,600006,77000142,70000074,2017-07,4620470683,4620470683,70000074,0,0,0,0,0,0
600006,77000143,600006,77000143,70000074,2016-12,4620470683,4620470683,70000074,0,0,0,0,0,0
600006,77000143,600006,77000143,70000074,2017-11,4620470683,4620470683,70000074,0,0,0,0,0,0
600006,77000144,600006,77000144,70000074,2016-11,4620470683,4620470683,70000074,0,0,0,0,0,0
600006,77000144,600006,77000144,70000074,2017-09,4620470683,4620470683,70000074,0,0,0,0,0,0
600006,77000146,600006,77000146,70000075,2017-02,4620470683,4620470683,70000075,0,0,0,0,0,0
600006,77000146,600006,77000146,70000075,2017-06,4620470683,4620470683,70000075,0,0,0,0,0,0
600006,77000147,600006,77000147,70000075,2017-10,4620470683,4620470683,70000075,0,0,0,0,0,0
600006,77000148,600006,77000148,70000075,2017-04,4620470683,4620470683,70000075,0,0,0,0,0,0
600006,77000149,600006,77000149,70000075,2017-05,4620470683,4620470683,70000075,0,0,0,0,0,0
600006,77000149,600006,77000149,70000075,2017-12,4620470683,4620470683,70000075,0,0,0,0,0,0
600006,77000152,600006,77000152,70000043,2017-04,4620470683,4620470683,70000043,0,0,0,0,0,0
600006,77000177,600006,77000177,70000076,2017-02,4620470683,4620470683,70000076,0,0,0,0,0,0
600006,77000178,600006,77000178,70000076,2017-01,4620470683,4620470683,70000076,0,0,0,0,0,0
600006,77000179,600006,77000179,70000012,2016-12,4620470569,4620470569,70000012,0,0,0,0,0,0
600006,77000183,600006,77000183,70000031,2017-03,4620470683,4620470683,70000031,0,0,0,0,0,0
600006,77000185,600006,77000185,70000078,2017-04,4620470683,4620470683,70000078,0,0,0,0,0,0
600006,77000189,600006,77000189,70000041,2017-03,4620470683,4620470683,70000041,0,0,0,0,0,0
600006,77000190,600006,77000190,4542620391,2017-11,4620470683,4620470683,4542620391,0,0,0,0,0,0
600006,77000192,600006,77000192,4132314431,2016-02,4620470683,4620470683,4132314431,"19,480.08","5,862",453,3.3231,"19,480.08","10,320.8"
600006,77000192,600006,77000192,4132314431,2016-11,4620470683,4620470683,4132314431,"79,566.6","24,516",151,3.2455,0.4248,"40,833"
600006,77000193,600006,77000193,4132314431,2017-08,4620470683,4620470683,4132314431,0,0,0,0,0,0
600006,77000202,600006,77000202,4132314431,2016-01,4124410794,4124410794,4132314431,755.86,249,13,3.0356,755.86,649.98
600006,77000202,600006,77000202,4132314431,2016-05,4236454532,4236454532,4132314431,0,0,0,0,0,0
600006,77000202,600006,77000202,4132314431,2016-07,4233404535,4233404535,4132314431,"1,198.32",542,34,2.2109,0.1299,"1,054.65"
600006,77000202,600006,77000202,4132314431,2016-08,4390660387,4390660387,4132314431,8.15,6,0,1.3583,0.0228,7.54
600006,77000202,600006,77000202,4132314431,2016-08,4620470683,4620470683,4132314431,"113,168.98","35,844",392,3.1573,0.3068,"62,156.82"
600006,77000202,600006,77000202,4132314431,2016-09,4236454532,4236454532,4132314431,0,0,0,0,0,0
600006,77000202,600006,77000202,4132314431,2016-10,3774464433,3774464433,4132314431,265.01,120,7,2.2084,0.067,200
600006,77000202,600006,77000202,4132314431,2017-02,4236454532,4236454532,4132314431,0,0,0,0,0,0
600006,77000202,600006,77000202,4132314431,2017-04,4233404535,4233404535,4132314431,"1,812.6",704,50,2.5747,0.0918,"1,001"
600006,77000202,600006,77000202,4132314431,2017-06,4236454532,4236454532,4132314431,0,0,0,0,0,0
600006,77000202,600006,77000202,4132314431,2017-11,4124410794,4124410794,4132314431,0,0,0,0,0,0
600006,77000202,600006,77000202,4132314431,2017-11,4236454532,4236454532,4132314431,0,0,0,0,0,0
600006,77000202,600006,77000202,4132314431,2018-01,4233404535,4233404535,4132314431,810.25,360,24,2.2507,0.0983,380
600006,77000202,600006,77000202,4132314431,2018-02,4390660387,4390660387,4132314431,0,0,0,0,0,0
600006,77000204,600006,77000204,4132314431,2016-06,4620470683,4620470683,4132314431,287.3,90,7,3.1922,0.539,269.4
600006,77000204,600006,77000204,4132314431,2017-05,4620470683,4620470683,4132314431,"501,318.67","145,016","1,231",3.457,0.3405,"173,793"
600006,77000043,600006,77000043,70000053,2016-12,4620470683,4620470683,70000053,0,0,0,0,0,0
600006,77000044,600006,77000044,70000054,2016-09,4620470683,4620470683,70000054,0,0,0,0,0,0
600006,77000044,600006,77000044,70000054,2017-02,4620470683,4620470683,70000054,0,0,0,0,0,0
600006,77000044,600006,77000044,70000054,2017-06,4620470683,4620470683,70000054,0,0,0,0,0,0
600006,77000047,600006,77000047,70000014,2017-05,4620470683,4620470683,70000014,0,0,0,0,0,0
600006,77000049,600006,77000049,70000048,2016-11,4620470683,4620470683,70000048,0,0,0,0,0,0
600006,77000051,600006,77000051,70000029,2017-02,4620470683,4620470683,70000029,0,0,0,0,0,0
600006,77000052,600006,77000052,70000055,2017-03,4620470683,4620470683,70000055,0,0,0,0,0,0
600006,77000054,600006,77000054,70000055,2017-01,4620470683,4620470683,70000055,0,0,0,0,0,0
600006,77000056,600006,77000056,70000012,2017-01,4124410794,4124410794,70000012,0,0,0,0,0,0
600006,77000056,600006,77000056,70000012,2017-02,4620470569,4620470569,70000012,0,0,0,0,0,0
600006,77000056,600006,77000056,70000012,2017-03,4620470570,4620470570,70000012,0,0,0,0,0,0
600006,77000056,600006,77000056,70000012,2017-04,4620470683,4620470683,70000012,0,0,0,0,0,0
600006,77000056,600006,77000056,70000012,2017-06,4620470569,4620470569,70000012,0,0,0,0,0,0
600006,77000057,600006,77000057,70000012,2016-09,3774464433,3774464433,70000012,0,0,0,0,0,0
600006,77000057,600006,77000057,70000012,2016-09,4620470570,4620470570,70000012,0,0,0,0,0,0
600006,77000057,600006,77000057,70000012,2016-10,4124410794,4124410794,70000012,0,0,0,0,0,0
600006,77000057,600006,77000057,70000012,2016-12,4620470570,4620470570,70000012,0,0,0,0,0,0
600006,77000057,600006,77000057,70000012,2017-01,4620470683,4620470683,70000012,0,0,0,0,0,0
600006,77000057,600006,77000057,70000012,2017-02,4620470570,4620470570,70000012,0,0,0,0,0,0
600006,77000057,600006,77000057,70000012,2017-03,4620470569,4620470569,70000012,0,0,0,0,0,0
600006,77000057,600006,77000057,70000012,2017-04,4124410794,4124410794,70000012,0,0,0,0,0,0
600006,77000057,600006,77000057,70000012,2017-05,4620470683,4620470683,70000012,0,0,0,0,0,0
600006,77000058,600006,77000058,70000056,2016-12,4620470683,4620470683,70000056,0,0,0,0,0,0
600006,77000058,600006,77000058,70000056,2017-06,4620470683,4620470683,70000056,0,0,0,0,0,0
600006,77000060,600006,77000060,70000056,2016-10,4620470683,4620470683,70000056,0,0,0,0,0,0
600006,77000060,600006,77000060,70000056,2017-04,4620470683,4620470683,70000056,0,0,0,0,0,0
600006,77000061,600006,77000061,70000056,2016-11,4620470683,4620470683,70000056,0,0,0,0,0,0
600006,77000062,600006,77000062,70000015,2017-01,4620470683,4620470683,70000015,0,0,0,0,0,0
600006,77000066,600006,77000066,70000023,2016-11,4620470683,4620470683,70000023,0,0,0,0,0,0
600006,77000066,600006,77000066,70000023,2017-01,4620470683,4620470683,70000023,0,0,0,0,0,0
600006,77000067,600006,77000067,70000058,2016-11,4620470683,4620470683,70000058,0,0,0,0,0,0
600006,77000067,600006,77000067,70000058,2017-01,4620470683,4620470683,70000058,0,0,0,0,0,0
600006,77000067,600006,77000067,70000058,2017-05,4620470683,4620470683,70000058,0,0,0,0,0,0
600006,77000068,600006,77000068,70000058,2017-06,4620470683,4620470683,70000058,0,0,0,0,0,0
600006,77000070,600006,77000070,70000059,2016-11,4620470683,4620470683,70000059,0,0,0,0,0,0
600006,77000074,600006,77000074,70000031,2017-05,4620470683,4620470683,70000031,0,0,0,0,0,0
600006,77000076,600006,77000076,70000040,2017-04,4620470683,4620470683,70000040,0,0,0,0,0,0
600006,77000079,600006,77000079,70000013,2017-06,4620470683,4620470683,70000013,0,0,0,0,0,0
600006,77000082,600006,77000082,70000015,2017-05,4620470683,4620470683,70000015,0,0,0,0,0,0
600006,77000084,600006,77000084,70000060,2016-10,4620470683,4620470683,70000060,0,0,0,0,0,0
600006,77000085,600006,77000085,70000060,2017-12,4620470683,4620470683,70000060,0,0,0,0,0,0
600006,77000086,600006,77000086,70000060,2016-12,4620470683,4620470683,70000060,0,0,0,0,0,0
600006,77000086,600006,77000086,70000060,2017-06,4620470683,4620470683,70000060,0,0,0,0,0,0
600006,77000086,600006,77000086,70000060,2017-11,4620470683,4620470683,70000060,0,0,0,0,0,0
600006,77000088,600006,77000088,70000013,2017-01,4620470683,4620470683,70000013,0,0,0,0,0,0
600006,77000089,600006,77000089,70000041,2017-04,4620470683,4620470683,70000041,0,0,0,0,0,0
600006,77000092,600006,77000092,70000063,2017-03,4620470683,4620470683,70000063,0,0,0,0,0,0
600006,77000093,600006,77000093,70000063,2017-06,4620470683,4620470683,70000063,0,0,0,0,0,0
600006,77000103,600006,77000103,70000064,2017-03,4620470683,4620470683,70000064,0,0,0,0,0,0
600006,77000104,600006,77000104,70000040,2017-04,4620470683,4620470683,70000040,0,0,0,0,0,0
600006,77000105,600006,77000105,70000060,2017-01,4620470683,4620470683,70000060,0,0,0,0,0,0
600006,77000105,600006,77000105,70000060,2017-05,4620470683,4620470683,70000060,0,0,0,0,0,0
600006,77000105,600006,77000105,70000060,2017-12,4620470683,4620470683,70000060,0,0,0,0,0,0
600006,77000110,600006,77000110,70000065,2017-03,4620470683,4620470683,70000065,0,0,0,0,0,0
600006,77000111,600006,77000111,70000065,2016-12,4620470683,4620470683,70000065,0,0,0,0,0,0
600006,77000112,600006,77000112,70000066,2016-12,4620470683,4620470683,70000066,0,0,0,0,0,0
600006,77000112,600006,77000112,70000066,2017-02,4620470683,4620470683,70000066,0,0,0,0,0,0
600006,77000114,600006,77000114,70000065,2017-03,4620470683,4620470683,70000065,0,0,0,0,0,0
600006,77000115,600006,77000115,70000066,2016-11,4620470683,4620470683,70000066,0,0,0,0,0,0
600006,77000115,600006,77000115,70000066,2017-01,4620470683,4620470683,70000066,0,0,0,0,0,0
600006,77000221,600006,77000221,4132314431,2017-11,4620470683,4620470683,4132314431,"28,308.84","2,032",168,13.9315,0.3233,"19,699"
600006,77000223,600006,77000223,4132314431,2018-01,4620470683,4620470683,4132314431,"4,952.11",330,25,15.0064,0.2785,"3,412"
600006,77000224,600006,77000224,4132314431,2016-02,4620470625,4620470625,4132314431,131.71,17,2,7.7476,131.71,131.71
600006,77000224,600006,77000224,4132314431,2016-04,4620470683,4620470683,4132314431,130.13,48,2,2.711,0.0089,69.47
600006,77000224,600006,77000224,4132314431,2016-07,4620470726,4620470726,4132314431,29.25,24,1,1.2188,0.0062,27.66
600006,77000224,600006,77000224,4132314431,2016-09,4620470580,4620470580,4132314431,154.2,113,4,1.3646,0.0044,96.35
600006,77000224,600006,77000224,4132314431,2016-10,4620470726,4620470726,4132314431,86.95,62,3,1.4024,0.0084,62
600006,77000224,600006,77000224,4132314431,2016-12,4620470580,4620470580,4132314431,227.27,159,6,1.4294,0.0052,121
600006,77000224,600006,77000224,4132314431,2017-02,4620470580,4620470580,4132314431,239.98,178,8,1.3482,0.0052,125
600006,77000224,600006,77000224,4132314431,2017-03,4620470683,4620470683,4132314431,167.19,122,5,1.3704,0.0115,55
600006,77000224,600006,77000224,4132314431,2017-05,4620470625,4620470625,4132314431,33.41,11,1,3.0373,0.0034,23
600006,77000224,600006,77000224,4132314431,2017-09,4620470625,4620470625,4132314431,15.85,8,0,1.9813,0.003,5
600006,77000224,600006,77000224,4132314431,2017-10,4620470683,4620470683,4132314431,221.85,150,5,1.479,0.0206,53
600006,77000224,600006,77000224,4132314431,2017-12,4620470625,4620470625,4132314431,3.17,0,0,3.17,0.001,3
600006,77000224,600006,77000224,4132314431,2018-03,4620470580,4620470580,4132314431,70.85,39,2,1.8167,0.0194,10
600006,77000227,600006,77000227,70000058,2017-01,4620470683,4620470683,70000058,0,0,0,0,0,0
600006,77000227,600006,77000227,70000058,2017-05,4620470683,4620470683,70000058,0,0,0,0,0,0
600006,77000229,600006,77000229,4524210686,2017-03,4308280393,4308280393,4524210686,0,0,0,0,0,0
600006,77000229,600006,77000229,4524210686,2018-02,4308280393,4308280393,4524210686,0,0,0,0,0,0
600006,77000232,600006,77000232,70000029,2017-01,4620470683,4620470683,70000029,0,0,0,0,0,0
600006,77000235,600006,77000235,70000059,2017-04,4620470683,4620470683,70000059,0,0,0,0,0,0
600006,77000236,600006,77000236,70000052,2017-04,4620470683,4620470683,70000052,0,0,0,0,0,0
600006,77000237,600006,77000237,70000056,2017-05,4620470683,4620470683,70000056,0,0,0,0,0,0
600006,77000242,600006,77000242,70000082,2017-04,4620470683,4620470683,70000082,0,0,0,0,0,0
600006,77000243,600006,77000243,70000082,2017-12,4620470683,4620470683,70000082,0,0,0,0,0,0
600006,77000244,600006,77000244,70000082,2017-06,4620470683,4620470683,70000082,0,0,0,0,0,0
600006,77000246,600006,77000246,70000082,2017-08,4620470683,4620470683,70000082,0,0,0,0,0,0
600006,106200515,600006,106200515,1396894,2016-01,4620470683,4620470683,1396894,"18,801.63",703,68,26.7449,"18,801.63","5,052.61"
600006,106200515,600006,106200515,1396894,2016-07,4446850388,4446850388,1396894,0,0,0,0,0,0
600006,106200515,600006,106200515,1396894,2016-08,4446850409,4446850409,1396894,243.79,6,0,40.6317,0.0728,243.79
600006,106200515,600006,106200515,1396894,2016-09,4446850498,4446850498,1396894,0,0,0,0,0,0
600006,106200515,600006,106200515,1396894,2016-10,4446850388,4446850388,1396894,0,0,0,0,0,0
600006,106200515,600006,106200515,1396894,2016-12,4446850414,4446850414,1396894,"21,797.78","1,384",138,15.7498,0.137,"5,799"
600006,106200515,600006,106200515,1396894,2016-12,4446850498,4446850498,1396894,0,0,0,0,0,0
600006,106200515,600006,106200515,1396894,2016-12,4620470683,4620470683,1396894,"20,558.72",776,83,26.4932,1.1695,"3,284"
600006,106200515,600006,106200515,1396894,2017-01,4446850415,4446850415,1396894,41.8,6,0,6.9667,0.0237,20
600006,106200515,600006,106200515,1396894,2017-02,4446850414,4446850414,1396894,"21,558.2","1,164",127,18.5208,0.1415,"6,431"
600006,106200515,600006,106200515,1396894,2017-03,4446850405,4446850405,1396894,161.39,25,1,6.4556,0.0054,43
600006,106200515,600006,106200515,1396894,2017-03,4446850413,4446850413,1396894,"10,031.89",225,18,44.5862,0.6373,"1,343"
600006,106200515,600006,106200515,1396894,2017-03,4446850461,4446850461,1396894,0,0,0,0,0,0
600006,106200515,600006,106200515,1396894,2017-06,4446850498,4446850498,1396894,0,0,0,0,0,0
600006,106200515,600006,106200515,1396894,2017-07,4446850405,4446850405,1396894,233.35,12,1,19.4458,0.0096,36
600006,106200515,600006,106200515,1396894,2017-07,4446850409,4446850409,1396894,23.82,6,0,3.97,0.0056,2
600006,106200515,600006,106200515,1396894,2017-07,4446850417,4446850417,1396894,6.97,3,0,2.3233,0.104,1
600006,106200515,600006,106200515,1396894,2017-08,4446850460,4446850460,1396894,0,0,0,0,0,0
600006,106200515,600006,106200515,1396894,2017-10,4446850409,4446850409,1396894,52.81,2,0,26.405,0.1023,0
600006,106200515,600006,106200515,1396894,2017-10,4446850413,4446850413,1396894,"6,202.25",191,17,32.4725,0.2765,"1,128"
600006,106200515,600006,106200515,1396894,2017-11,4446850498,4446850498,1396894,0,0,0,0,0,0
600006,106200515,600006,106200515,1396894,2018-01,4321902781,4321902781,1396894,0,0,0,0,0,0
600006,106200515,600006,106200515,1396894,2018-03,4446850414,4446850414,1396894,"22,287.66","1,234",140,18.0613,0.1768,"6,592"
600006,106200515,600006,106200515,1396894,2018-03,4620470683,4620470683,1396894,"12,740.66",490,49,26.0013,0.5807,"1,595"
600006,1764879770,600006,1764879770,1764879758,2016-08,4620470683,4620470683,1764879758,0,0,0,0,0,0
600006,1764879770,600006,1764879770,1764879758,2017-03,4620470683,4620470683,1764879758,0,0,0,0,0,0
600006,1764879770,600006,1764879770,1765370449,2017-05,4620470683,4620470683,1765370449,0,0,0,0,0,0
600006,1764879770,600006,1764879770,1765370449,2017-12,4620470683,4620470683,1765370449,0,0,0,0,0,0
600006,1765370678,600006,1765370678,1765370449,2016-04,4620470683,4620470683,1765370449,0,0,0,0,0,0
600006,1765370683,600006,1765370683,1765370449,2016-12,4620470683,4620470683,1765370449,0,0,0,0,0,0
600006,1765370683,600006,1765370683,1765370449,2017-02,4620470683,4620470683,1765370449,0,0,0,0,0,0
600006,70000065,600006,70000065,70000013,2016-10,4620470683,4620470683,70000013,0,0,0,0,0,0
600006,70000065,600006,70000065,70000013,2017-04,4620470683,4620470683,70000013,0,0,0,0,0,0
600006,70000065,600006,70000065,70000031,2016-12,4620470683,4620470683,70000031,0,0,0,0,0,0
600006,70000065,600006,70000065,70000043,2017-06,4620470683,4620470683,70000043,0,0,0,0,0,0
600006,70000066,600006,70000066,70000022,2016-09,4620470621,4620470621,70000022,0,0,0,0,0,0
600006,70000066,600006,70000066,70000022,2017-02,4620470621,4620470621,70000022,0,0,0,0,0,0
600006,70000081,600006,70000081,70000026,2016-08,4620470683,4620470683,70000026,0,0,0,0,0,0
600006,70000081,600006,70000081,70000026,2017-03,4620470683,4620470683,70000026,0,0,0,0,0,0
600006,70000081,600006,70000081,70000040,2017-09,4620470683,4620470683,70000040,0,0,0,0,0,0
600006,70000081,600006,70000081,70000040,2017-12,4620470683,4620470683,70000040,0,0,0,0,0,0
600006,70000083,600006,70000083,70000015,2016-07,4620470683,4620470683,70000015,0,0,0,0,0,0
600006,70000083,600006,70000083,70000015,2017-04,4620470683,4620470683,70000015,0,0,0,0,0,0
600006,70000093,600006,70000093,70000023,2016-12,4620470683,4620470683,70000023,0,0,0,0,0,0
600006,70000093,600006,70000093,70000023,2017-06,4620470683,4620470683,70000023,0,0,0,0,0,0
600006,70000094,600006,70000094,70000029,2017-03,4620470683,4620470683,70000029,0,0,0,0,0,0
600006,70000097,600006,70000097,70000029,2017-02,4446850496,4446850496,70000029,0,0,0,0,0,0
600006,70000097,600006,70000097,70000029,2017-06,4446850496,4446850496,70000029,0,0,0,0,0,0
600006,70000098,600006,70000098,70000030,2016-10,4620470683,4620470683,70000030,0,0,0,0,0,0
600006,70000098,600006,70000098,70000030,2017-04,4620470683,4620470683,70000030,0,0,0,0,0,0
600006,70000099,600006,70000099,70000030,2016-06,4620470683,4620470683,70000030,0,0,0,0,0,0
600006,70000099,600006,70000099,70000030,2016-11,4620470683,4620470683,70000030,0,0,0,0,0,0
600006,70000102,600006,70000102,70000031,2016-06,4620470683,4620470683,70000031,0,0,0,0,0,0
600006,70000113,600006,70000113,70000039,2016-09,4620470683,4620470683,70000039,0,0,0,0,0,0
600006,70000113,600006,70000113,70000039,2017-02,4620470683,4620470683,70000039,0,0,0,0,0,0
600006,70000113,600006,70000113,70000039,2017-06,4620470683,4620470683,70000039,0,0,0,0,0,0
600006,70000114,600006,70000114,70000039,2017-05,4620470683,4620470683,70000039,0,0,0,0,0,0
600006,70000116,600006,70000116,70000039,2017-03,4620470683,4620470683,70000039,0,0,0,0,0,0
600006,70000118,600006,70000118,70000026,2016-10,4620470683,4620470683,70000026,0,0,0,0,0,0
600006,70000118,600006,70000118,70000040,2016-09,4620470683,4620470683,70000040,0,0,0,0,0,0
600006,70000120,600006,70000120,70000042,2016-12,4620470683,4620470683,70000042,0,0,0,0,0,0
600006,70000120,600006,70000120,70000042,2017-02,4620470683,4620470683,70000042,0,0,0,0,0,0
600006,70000120,600006,70000120,70000042,2017-06,4620470683,4620470683,70000042,0,0,0,0,0,0
600006,70000121,600006,70000121,70000041,2017-04,4620470683,4620470683,70000041,0,0,0,0,0,0
600006,77000011,600006,77000011,70000039,2016-12,4620470683,4620470683,70000039,0,0,0,0,0,0
600006,77000018,600006,77000018,1396902,2017-04,4620470683,4620470683,1396902,958.8,164,12,5.8463,0.1876,361
600006,77000018,600006,77000018,1396902,2017-08,4620470683,4620470683,1396902,"1,199.09",89,8,13.4729,0.7316,120
600006,77000018,600006,77000018,1396902,2018-01,4620470683,4620470683,1396902,"1,302.34",47,8,27.7094,1.2439,169
600006,77000020,600006,77000020,70000048,2016-12,4620470683,4620470683,70000048,0,0,0,0,0,0
600006,77000021,600006,77000021,70000048,2017-03,4620470683,4620470683,70000048,0,0,0,0,0,0
600006,77000023,600006,77000023,4524210686,2017-04,39955420,39955420,4524210686,0,0,0,0,0,0
600006,77000023,600006,77000023,4524210686,2017-08,39955420,39955420,4524210686,0,0,0,0,0,0
600006,77000025,600006,77000025,70000050,2017-12,4620470683,4620470683,70000050,0,0,0,0,0,0
600006,77000031,600006,77000031,70000051,2016-09,4620470683,4620470683,70000051,0,0,0,0,0,0
600006,77000032,600006,77000032,70000051,2017-05,4620470683,4620470683,70000051,0,0,0,0,0,0
600006,77000035,600006,77000035,70000052,2016-11,4620470683,4620470683,70000052,0,0,0,0,0,0
600006,77000035,600006,77000035,70000052,2017-01,4620470683,4620470683,70000052,0,0,0,0,0,0
600006,77000036,600006,77000036,70000052,2017-02,4620470683,4620470683,70000052,0,0,0,0,0,0
600006,77000038,600006,77000038,70000052,2016-10,4620470683,4620470683,70000052,0,0,0,0,0,0
600006,77000040,600006,77000040,70000053,2017-03,4620470683,4620470683,70000053,0,0,0,0,0,0
600006,77000041,600006,77000041,70000053,2016-09,4620470683,4620470683,70000053,0,0,0,0,0,0
600006,77000041,600006,77000041,70000053,2016-12,4620470683,4620470683,70000053,0,0,0,0,0,0
600006,77000041,600006,77000041,70000053,2017-02,4620470683,4620470683,70000053,0,0,0,0,0,0
600006,77000042,600006,77000042,70000053,2016-11,4620470683,4620470683,70000053,0,0,0,0,0,0
600006,77000042,600006,77000042,70000053,2017-01,4620470683,4620470683,70000053,0,0,0,0,0,0
600006,77000043,600006,77000043,70000053,2017-04,4620470683,4620470683,70000053,0,0,0,0,0,0
600006,77000044,600006,77000044,70000054,2016-10,4620470683,4620470683,70000054,0,0,0,0,0,0
600006,77000044,600006,77000044,70000054,2017-04,4620470683,4620470683,70000054,0,0,0,0,0,0
600006,77000046,600006,77000046,70000054,2016-12,4620470683,4620470683,70000054,0,0,0,0,0,0
600006,77000047,600006,77000047,70000014,2016-08,4620470683,4620470683,70000014,0,0,0,0,0,0
600006,77000048,600006,77000048,70000048,2016-09,4620470683,4620470683,70000048,0,0,0,0,0,0
600006,77000048,600006,77000048,70000048,2016-12,4620470683,4620470683,70000048,0,0,0,0,0,0
600006,70000065,600006,70000065,70000031,2016-08,4620470683,4620470683,70000031,0,0,0,0,0,0
600006,70000065,600006,70000065,70000031,2017-03,4620470683,4620470683,70000031,0,0,0,0,0,0
600006,70000065,600006,70000065,70000042,2017-06,4620470683,4620470683,70000042,0,0,0,0,0,0
600006,70000066,600006,70000066,70000022,2017-03,4620470621,4620470621,70000022,0,0,0,0,0,0
600006,70000081,600006,70000081,70000026,2016-05,4620470683,4620470683,70000026,0,0,0,0,0,0
600006,70000081,600006,70000081,70000026,2016-09,4620470683,4620470683,70000026,0,0,0,0,0,0
600006,70000081,600006,70000081,70000026,2017-02,4620470683,4620470683,70000026,0,0,0,0,0,0
600006,70000081,600006,70000081,70000026,2017-06,4620470683,4620470683,70000026,0,0,0,0,0,0
600006,70000083,600006,70000083,70000015,2016-06,4620470683,4620470683,70000015,0,0,0,0,0,0
600006,70000083,600006,70000083,70000015,2016-11,4620470683,4620470683,70000015,0,0,0,0,0,0
600006,70000094,600006,70000094,70000029,2016-09,4620470683,4620470683,70000029,0,0,0,0,0,0
600006,70000095,600006,70000095,70000029,2016-06,4446850492,4446850492,70000029,0,0,0,0,0,0
600006,70000097,600006,70000097,70000029,2017-03,4446850496,4446850496,70000029,0,0,0,0,0,0
600006,70000100,600006,70000100,70000030,2016-08,4446850498,4446850498,70000030,0,0,0,0,0,0
600006,70000107,600006,70000107,70000034,2017-04,4620470683,4620470683,70000034,0,0,0,0,0,0
600006,70000112,600006,70000112,70000033,2016-07,4620470683,4620470683,70000033,0,0,0,0,0,0
600006,70000113,600006,70000113,70000039,2017-03,4620470683,4620470683,70000039,0,0,0,0,0,0
600006,70000114,600006,70000114,70000039,2016-10,4620470683,4620470683,70000039,0,0,0,0,0,0
600006,70000116,600006,70000116,70000039,2017-06,4620470683,4620470683,70000039,0,0,0,0,0,0
600006,70000118,600006,70000118,70000026,2017-01,4620470683,4620470683,70000026,0,0,0,0,0,0
600006,70000118,600006,70000118,70000026,2017-09,4620470683,4620470683,70000026,0,0,0,0,0,0
600006,70000119,600006,70000119,70000041,2016-08,4620470683,4620470683,70000041,0,0,0,0,0,0
600006,77000005,600006,77000005,70000043,2016-11,4620470683,4620470683,70000043,0,0,0,0,0,0
600006,77000005,600006,77000005,70000043,2017-01,4620470683,4620470683,70000043,0,0,0,0,0,0
600006,77000005,600006,77000005,70000043,2017-05,4620470683,4620470683,70000043,0,0,0,0,0,0
600006,77000009,600006,77000009,70000047,2016-12,550047,550047,70000047,0,0,0,0,0,0
600006,77000010,600006,77000010,70000042,2017-03,4620470683,4620470683,70000042,0,0,0,0,0,0
600006,77000017,600006,77000017,70000048,2016-09,4620470683,4620470683,70000048,0,0,0,0,0,0
600006,77000017,600006,77000017,70000048,2017-06,4620470683,4620470683,70000048,0,0,0,0,0,0
600006,77000018,600006,77000018,1396902,2018-03,4620470726,4620470726,1396902,812.66,518,27,1.5688,0.0621,595
600006,77000023,600006,77000023,4524210686,2016-11,39955420,39955420,4524210686,0,0,0,0,0,0
600006,77000023,600006,77000023,4524210686,2017-01,39955420,39955420,4524210686,0,0,0,0,0,0
600006,77000025,600006,77000025,70000050,2017-04,4620470683,4620470683,70000050,0,0,0,0,0,0
600006,77000025,600006,77000025,70000050,2018-01,4620470683,4620470683,70000050,0,0,0,0,0,0
600006,77000032,600006,77000032,70000051,2016-10,4620470683,4620470683,70000051,0,0,0,0,0,0
600006,77000037,600006,77000037,70000052,2016-09,4620470683,4620470683,70000052,0,0,0,0,0,0
600006,77000038,600006,77000038,70000052,2016-11,4620470683,4620470683,70000052,0,0,0,0,0,0
600006,77000038,600006,77000038,70000052,2017-01,4620470683,4620470683,70000052,0,0,0,0,0,0
